valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local
548266.0,187,4,maison
391000.0,86,4,appartement
396230.0,103,4,maison
310000.0,106,4,maison
288000.0,105,5,maison
330000.0,134,6,maison
80000.0,13,1,appartement
578950.0,147,3,maison
237500.0,64,3,maison
210000.0,40,2,maison
333000.0,110,5,maison
518200.0,80,4,appartement
218000.0,91,4,maison
759200.0,102,5,maison
150000.0,41,2,appartement
235500.0,67,4,appartement
667049.9999999999,68,3,maison
1250000.0,76,4,maison
685000.0,140,4,appartement
1350000.0,80,3,maison
425200.0,90,4,appartement
179000.0,43,2,appartement
284000.0,48,2,appartement
243000.0,82,3,maison
135000.0,34,3,appartement
125000.0,33,2,appartement
247000.0,65,3,maison
230000.0,43,1,appartement
110650.0,55,3,appartement
227000.0,54,2,maison
356000.0,74,3,appartement
205000.0,53,2,appartement
152600.0,33,2,appartement
134800.0,56,3,maison
300000.0,65,3,maison
215000.0,76,4,maison
249800.0,98,5,maison
265000.0,78,4,maison
142000.0,44,2,appartement
246100.0,113,3,maison
437000.0,116,6,appartement
694500.0,104,5,maison
155350.0,59,3,appartement
80000.0,34,1,appartement
813500.0,140,7,maison
287000.0,42,2,appartement
248000.0,99,4,appartement
102500.0,33,2,appartement
322000.0,49,2,maison
260000.0,90,4,maison
140000.0,65,4,appartement
880000.0,161,5,maison
270000.0,62,3,maison
330000.0,108,5,maison
200000.0,51,3,maison
220000.0,34,2,maison
220000.0,43,2,appartement
195000.0,55,3,maison
305000.0,100,3,maison
875000.0,176,6,maison
78000.0,20,1,appartement
325000.0,70,3,maison
129500.0,28,2,appartement
175000.0,73,4,maison
405000.0,173,7,maison
263450.0,54,3,maison
734000.0,105,3,maison
360000.0,85,4,maison
366000.0,48,1,maison
282000.0,72,4,maison
219000.0,92,5,maison
275000.0,56,2,appartement
70000.0,28,2,appartement
605000.0,85,3,maison
217830.0,85,5,maison
285000.0,66,4,appartement
155000.0,25,2,maison
270500.0,76,4,maison
255000.0,60,4,appartement
299000.0,68,4,appartement
187000.0,41,3,appartement
81000.0,40,2,appartement
262000.0,77,5,maison
329000.0,79,3,appartement
742500.0,140,4,maison
158000.0,68,4,appartement
170000.0,49,2,appartement
369000.0,71,4,maison
143390.0,33,1,appartement
274000.0,78,3,maison
307000.0,70,3,maison
318000.0,112,5,maison
100000.0,32,2,appartement
213000.0,80,3,appartement
530000.0,160,4,maison
445000.0,60,3,maison
1133000.0,180,5,maison
150000.0,55,3,appartement
160000.0,46,3,appartement
529800.0,101,4,appartement
210000.0,36,2,appartement
1100000.0,183,9,maison
399000.0,59,3,maison
240000.0,64,3,maison
515000.0,44,3,appartement
226000.0,100,6,maison
230000.0,49,2,appartement
86000.0,41,2,appartement
222000.0,49,3,appartement
385000.0,75,3,appartement
450400.0,62,4,maison
166500.0,29,1,appartement
310000.0,21,2,appartement
235000.0,63,3,maison
308000.0,86,4,maison
380000.0,86,4,maison
320000.0,38,2,appartement
150000.0,71,4,appartement
344100.0,121,5,maison
387000.0,124,4,maison
220000.0,110,3,appartement
260800.0,30,2,appartement
405000.0,62,3,appartement
310000.0,60,3,appartement
177000.0,56,3,appartement
85000.0,27,2,appartement
480000.0,150,7,maison
228000.0,89,5,maison
144115.0,58,3,appartement
253945.0,53,3,appartement
310000.0,96,5,maison
280000.0,59,3,appartement
307000.0,105,5,maison
174000.0,45,2,appartement
237000.0,27,1,appartement
130000.0,30,1,appartement
880000.0,143,5,maison
330000.0,96,5,maison
88000.0,13,1,appartement
221000.0,72,4,maison
239000.0,86,4,appartement
240020.0,52,3,appartement
165000.0,54,3,appartement
45000.0,16,1,appartement
1140000.0,207,5,appartement
1290530.0,176,6,maison
35000.0,10,1,maison
270000.0,88,5,maison
279900.0,50,2,appartement
585000.0,145,5,maison
165000.0,41,3,maison
270000.0,35,2,appartement
70000.0,35,2,appartement
400000.0,115,5,maison
367000.0,100,3,maison
390000.0,112,6,maison
230000.0,73,5,maison
245000.0,79,4,maison
381050.0,123,5,maison
535000.0,72,3,appartement
251100.0,52,1,appartement
270000.0,85,4,maison
560000.0,80,3,appartement
315000.0,56,1,maison
98000.0,12,1,appartement
165000.0,47,2,appartement
283000.0,130,5,maison
630000.0,92,5,appartement
235000.0,45,1,appartement
347000.0,77,2,maison
175000.0,33,2,appartement
68000.0,11,1,appartement
167000.0,23,1,appartement
752800.0,108,5,maison
826300.0,116,6,maison
780000.0,99,4,maison
530000.0,122,5,maison
212000.0,46,3,appartement
100000.0,30,1,appartement
310000.0,42,3,maison
180000.0,28,1,appartement
301000.0,63,3,appartement
186300.0,28,2,appartement
230000.0,25,1,appartement
286000.0,118,4,maison
588500.0,72,5,maison
197000.0,96,5,maison
50000.0,22,2,appartement
188000.0,75,4,maison
176000.0,80,3,maison
538600.0,165,6,maison
150000.0,30,2,maison
282000.0,45,2,maison
230000.0,71,4,appartement
643000.0,91,4,appartement
295000.0,39,2,appartement
235000.0,78,4,maison
411500.0,85,5,maison
215000.0,81,4,maison
218350.0,28,1,appartement
415000.0,120,5,maison
555000.0,122,5,maison
493100.0,58,4,maison
323000.0,139,5,maison
327250.0,62,3,maison
80000.0,22,1,appartement
200000.0,31,1,appartement
800550.0,75,4,appartement
199500.0,70,4,appartement
153000.0,41,2,maison
157000.0,75,4,appartement
275260.0,75,4,maison
72800.0,21,1,appartement
265000.0,33,2,appartement
480000.0,75,4,appartement
345000.0,61,4,appartement
480000.0,201,8,maison
199000.0,33,2,appartement
373000.0,99,5,maison
250000.0,49,3,maison
315000.0,125,6,maison
667550.0000000001,114,5,maison
232040.0,42,2,appartement
259000.0,87,5,maison
245000.0,83,6,maison
305000.0,76,4,maison
225350.0,84,4,maison
290000.0,93,3,maison
173000.0,69,2,maison
449500.0,66,3,maison
1151000.0,157,6,maison
154000.0,62,3,appartement
174000.0,57,3,appartement
133000.0,44,2,appartement
47000.0,14,1,appartement
232000.0,60,3,maison
447300.0,45,3,appartement
157000.0,35,2,appartement
110000.0,27,3,appartement
342000.0,72,4,maison
295000.0,100,3,maison
201205.0,34,2,maison
190000.0,80,3,maison
464280.0,106,5,maison
256990.0,31,2,appartement
372500.0,65,4,maison
179000.0,55,3,appartement
255000.0,98,4,maison
83000.0,15,1,appartement
195000.0,88,5,maison
215000.0,94,5,maison
388750.0,50,3,appartement
755000.0,117,4,maison
236000.0,82,4,appartement
135000.0,60,4,appartement
409000.0,63,4,appartement
400000.0,99,5,maison
279000.0,39,2,appartement
118000.0,27,1,appartement
336250.0,116,5,maison
306000.0,90,4,maison
210000.0,63,4,appartement
237000.0,82,4,maison
100000.0,50,2,maison
112000.0,43,2,appartement
200000.0,70,4,appartement
283000.0,78,6,maison
280000.0,85,4,maison
249000.0,87,4,maison
250000.0,90,5,maison
230000.0,66,3,maison
572000.0,115,5,maison
110000.0,52,3,appartement
298000.0,116,7,maison
155000.0,70,4,maison
160000.0,42,3,appartement
250000.0,75,3,maison
379000.0,100,4,maison
178000.0,61,3,appartement
483000.0,144,6,maison
318170.0,93,5,appartement
120000.0,24,1,appartement
1192499.9999999998,180,8,maison
252800.0,98,5,maison
215000.0,83,3,appartement
405000.0,107,5,maison
370000.0,106,5,maison
375000.0,109,5,maison
225500.0,50,3,maison
125000.0,40,2,appartement
346900.0,55,2,appartement
313000.0,111,5,maison
115000.0,32,2,appartement
327000.0,45,2,appartement
210000.0,90,4,maison
206000.0,97,4,maison
212085.0,35,2,appartement
269470.0,73,3,maison
570000.0,167,5,maison
195000.0,73,3,maison
440000.0,96,5,maison
277000.0,134,4,maison
307200.0,65,2,maison
79630.0,24,1,appartement
413000.0,117,6,maison
257000.0,64,3,maison
981000.0,89,4,maison
220000.0,104,5,maison
550000.0,94,4,maison
385000.0,155,5,maison
110000.0,31,1,appartement
220000.0,72,3,appartement
485000.0,105,6,maison
235000.0,77,5,maison
480000.0,68,3,maison
150000.0,30,1,appartement
190000.0,69,4,maison
383000.0,59,3,appartement
196000.0,35,1,appartement
500000.0,101,4,maison
860000.0,102,3,maison
860000.0,153,6,maison
171000.0,74,3,maison
585500.0,62,3,maison
370000.0,58,3,appartement
232381.0,35,3,appartement
295000.0,134,7,maison
208000.0,40,2,appartement
335000.0,92,4,maison
205000.0,79,4,maison
245000.0,105,4,maison
208650.0,46,2,appartement
791020.0,75,3,maison
738100.0,177,7,maison
430000.0,148,5,maison
136000.0,54,2,maison
150000.0,20,1,maison
87000.0,22,1,appartement
275000.0,52,3,appartement
177000.0,55,2,appartement
141000.0,23,2,appartement
240000.0,103,4,maison
172000.0,20,2,appartement
290000.0,99,5,maison
385000.0,42,3,appartement
260000.0,63,4,maison
125000.0,25,1,appartement
330000.0,121,5,maison
565000.0,59,4,maison
365000.0,92,5,maison
648300.0,102,4,appartement
345000.0,53,3,maison
198000.0,26,1,appartement
210000.0,59,3,maison
286000.0,66,3,maison
539000.0,135,5,maison
210000.0,42,2,appartement
371000.0,48,3,appartement
210000.0,62,4,maison
293000.0,97,5,maison
507000.0,111,2,appartement
130000.0,48,2,appartement
100000.0,19,2,appartement
200000.0,77,4,maison
194000.0,73,4,maison
140000.0,40,2,appartement
141858.0,45,2,appartement
312000.0,51,3,appartement
248000.0,80,5,maison
320000.0,144,6,maison
179950.0,70,2,appartement
257000.0,44,2,appartement
295000.0,120,4,maison
210000.0,34,1,appartement
205100.0,58,3,appartement
180000.0,35,2,maison
75000.0,24,2,appartement
435000.0,111,6,maison
405000.0,82,4,maison
235000.0,30,1,appartement
125000.0,31,1,appartement
115000.0,52,4,maison
399900.0,87,5,maison
146000.0,37,2,appartement
255000.0,87,4,appartement
120000.0,18,1,appartement
462500.0,58,4,appartement
615600.0,168,6,maison
1175600.0,90,5,maison
296400.0,38,2,appartement
317500.0,65,4,appartement
235000.0,52,3,appartement
169000.0,42,2,appartement
220000.0,32,1,appartement
400000.0,77,3,maison
225000.0,78,5,maison
183000.0,61,3,maison
250000.0,62,4,maison
320000.0,40,3,maison
109100.0,41,1,appartement
630000.0,229,7,maison
140000.0,42,2,appartement
157000.0,33,3,appartement
1120000.0,184,7,maison
85000.0,17,1,appartement
118113.21,28,1,appartement
300000.0,66,3,appartement
242000.0,74,2,maison
269000.0,62,2,maison
530000.0,170,8,maison
333000.0,94,5,maison
428000.0,74,5,maison
424000.0,85,5,maison
208600.0,42,2,appartement
115000.0,18,1,appartement
542500.0,60,3,maison
103000.0,18,1,appartement
103000.0,18,1,appartement
135280.0,30,2,appartement
245000.0,53,3,appartement
229022.3,99,5,maison
164000.0,33,1,appartement
262000.0,70,3,maison
410000.0,110,4,maison
220000.0,100,5,maison
585000.0,288,8,maison
510000.0,140,6,maison
213650.0,35,2,appartement
212000.0,90,5,maison
135000.0,49,2,maison
128000.0,20,1,appartement
280000.0,124,5,maison
263000.0,64,4,maison
285500.0,88,4,maison
204000.0,30,2,appartement
200000.0,42,2,appartement
156000.0,29,1,appartement
168000.0,28,2,appartement
261000.0,69,4,maison
712482.25,131,5,maison
160000.0,47,3,maison
260000.0,63,4,appartement
169000.0,56,3,appartement
150000.0,35,2,appartement
180000.0,90,5,maison
666449.9999999999,135,6,maison
99000.0,24,1,appartement
263500.0,94,5,maison
619268.0,136,7,maison
356000.0,62,3,appartement
1310000.0,172,7,maison
440000.0,161,8,maison
287575.0,76,3,appartement
111000.0,48,2,appartement
670000.0,132,9,maison
385000.0,93,5,maison
325320.0,120,4,maison
478000.0,136,7,maison
237000.0,95,5,maison
200000.0,60,2,maison
239640.0,31,2,appartement
209600.0,20,1,appartement
650000.0,65,4,appartement
70000.0,21,1,appartement
798965.0,80,3,appartement
369000.0,101,5,maison
234000.0,61,3,appartement
160034.0,58,3,maison
70000.0,19,1,appartement
69000.0,19,1,appartement
312000.0,120,5,maison
407000.0,103,4,maison
178000.0,67,4,appartement
192000.0,92,4,maison
285000.0,91,5,maison
174000.0,60,3,appartement
200000.0,37,2,appartement
835000.0,180,6,maison
133000.0,26,1,appartement
169000.0,36,2,appartement
70000.0,18,1,appartement
513000.0,73,2,appartement
267000.0,76,4,maison
300000.0,90,5,maison
362000.0,123,5,appartement
170000.0,30,3,appartement
280000.0,39,2,appartement
180000.0,42,2,appartement
190000.0,68,4,appartement
191950.0,31,2,appartement
209000.0,61,3,maison
229900.0,45,2,appartement
161226.0,65,3,appartement
144065.0,61,4,appartement
350000.0,92,3,maison
190000.0,34,2,appartement
355000.0,59,4,maison
140000.0,60,2,appartement
328900.0,106,5,maison
180000.0,60,3,maison
155000.0,52,1,appartement
193000.0,31,2,appartement
170968.0,49,2,appartement
523000.0,139,5,maison
102000.0,32,1,appartement
325000.0,101,5,maison
403150.0,58,3,appartement
222000.0,86,4,appartement
135000.0,56,4,maison
363000.0,81,4,maison
216000.0,97,5,maison
240000.0,42,2,appartement
545000.0,108,4,maison
238000.0,53,3,maison
212000.0,105,6,maison
216000.0,78,4,maison
200000.0,74,4,maison
586000.0,178,7,maison
148000.0,45,2,appartement
280000.0,104,5,maison
70000.0,16,1,appartement
271850.0,47,3,appartement
222000.0,102,5,maison
192000.0,96,5,maison
253000.0,22,2,appartement
305000.0,110,5,appartement
395000.0,43,2,appartement
168000.0,28,1,appartement
183312.95,36,2,appartement
50000.0,16,1,appartement
240000.0,83,4,maison
207500.0,43,2,maison
330000.0,36,2,appartement
119700.0,27,1,appartement
385000.0,48,2,appartement
250000.0,91,4,maison
695500.0,59,3,appartement
295000.0,42,2,maison
515000.0,68,4,appartement
87000.0,10,1,appartement
214500.0,66,3,maison
114000.0,37,2,appartement
178000.0,38,2,appartement
535000.0,96,5,maison
155000.0,20,1,appartement
173000.0,39,2,appartement
397750.0,141,8,maison
260000.0,78,4,appartement
650350.0000000001,130,6,maison
108000.0,25,1,appartement
258000.0,57,3,appartement
205000.0,62,2,appartement
174750.0,78,6,maison
290000.0,74,4,maison
160000.0,26,2,appartement
272800.0,52,2,appartement
240000.0,60,4,maison
115000.0,42,2,appartement
185000.0,42,2,appartement
500250.0,77,4,maison
280000.0,55,3,maison
395000.0,75,3,maison
520000.0,79,3,maison
360000.0,82,3,maison
199500.0,62,3,maison
320500.0,55,3,appartement
60000.0,29,1,appartement
382000.0,30,2,maison
730000.0,99,5,appartement
360000.0,85,4,appartement
522500.0,142,6,maison
98387.0,22,1,appartement
75000.0,17,1,appartement
102000.0,17,1,appartement
126000.0,29,2,appartement
140000.0,45,2,appartement
750000.0,135,7,maison
385000.0,88,5,maison
280000.0,87,4,maison
290000.0,45,3,maison
200450.0,78,5,appartement
230000.0,57,4,appartement
462000.0,45,2,maison
206050.0,72,3,maison
165000.0,56,3,appartement
142763.0,24,1,appartement
200000.0,51,3,appartement
335000.0,86,4,maison
100000.0,17,1,appartement
174000.0,37,2,appartement
245000.0,38,2,appartement
285000.0,48,3,maison
400350.0,74,3,appartement
275000.0,65,3,maison
338000.0,120,4,maison
430000.0,127,5,maison
555000.0,73,4,appartement
1025000.0,170,6,maison
275000.0,93,5,maison
230000.0,79,3,maison
74000.0,15,1,appartement
680000.0,59,3,appartement
480000.0,179,7,maison
215000.0,34,2,appartement
273000.0,42,2,appartement
620000.0,63,5,maison
362000.0,29,1,appartement
272000.0,37,2,appartement
219000.0,50,2,appartement
912250.0,120,4,maison
673400.0,200,7,maison
63000.0,17,1,appartement
595000.0,167,7,maison
322000.0,95,4,maison
287000.0,73,4,maison
116000.0,50,3,appartement
73000.0,26,1,appartement
220000.0,96,3,maison
102500.0,50,3,appartement
98000.0,30,1,appartement
350000.0,130,6,maison
96000.0,30,1,appartement
400000.0,174,6,maison
274300.0,63,3,maison
262500.0,82,4,maison
108000.0,25,1,appartement
109000.0,31,2,appartement
1180000.0,105,6,maison
241000.0,79,5,maison
85000.0,14,1,appartement
80540.0,40,1,appartement
313000.0,52,3,maison
270000.0,87,5,maison
289000.0,82,4,maison
482400.0,148,6,maison
185000.0,66,3,maison
195000.0,59,3,appartement
345000.0,128,5,maison
320000.0,60,4,maison
150000.0,66,4,maison
237000.0,77,4,maison
245000.0,98,5,maison
110000.0,45,3,appartement
318000.0,50,3,maison
235000.0,83,4,maison
120000.0,38,2,appartement
79000.0,30,1,appartement
215000.0,101,5,maison
295000.0,96,5,maison
315470.0,121,6,maison
174000.0,50,3,appartement
311200.0,60,4,maison
647665.0,123,6,maison
581600.0,80,4,appartement
297000.0,50,3,appartement
300000.0,42,3,maison
96000.0,18,1,appartement
157000.0,60,4,appartement
162000.0,38,2,appartement
255000.0,83,5,maison
278000.0,100,6,maison
170000.0,79,4,maison
273265.0,43,2,maison
58000.0,17,1,appartement
210000.0,75,4,maison
267000.0,100,5,maison
424000.0,70,3,appartement
260000.0,49,2,maison
208974.0,55,3,maison
300000.0,77,5,maison
104298.0,22,1,appartement
575000.0,110,4,maison
137000.0,35,3,appartement
224000.0,80,4,maison
150000.0,57,3,appartement
437000.0,69,3,maison
250000.0,62,3,appartement
162000.0,57,3,appartement
450350.0,93,4,maison
364850.0,90,4,maison
588000.0,118,6,maison
249000.0,83,5,maison
413000.0,85,4,appartement
215000.0,48,3,appartement
243000.0,81,4,maison
220000.0,110,4,maison
330000.0,120,5,maison
150000.0,53,3,appartement
165000.0,33,1,appartement
137500.0,50,2,appartement
290900.0,123,5,maison
397000.0,158,6,maison
268000.0,120,5,maison
230000.0,73,3,maison
258000.0,82,4,maison
158000.0,75,4,appartement
326220.0,78,3,appartement
204000.0,75,4,appartement
225000.0,44,2,appartement
290000.0,105,6,maison
488000.0,99,5,maison
94000.0,25,2,appartement
318000.0,96,5,maison
434500.0,108,6,maison
265600.0,67,4,maison
189000.0,69,4,maison
340000.0,62,3,maison
180000.0,25,2,appartement
112000.0,12,1,appartement
600000.0,199,7,maison
189000.0,88,4,maison
340000.0,53,3,appartement
100000.0,32,1,appartement
425000.0,52,2,maison
166000.0,80,3,appartement
138700.0,33,2,appartement
280000.0,88,4,appartement
152000.0,60,4,appartement
130000.0,45,2,appartement
115000.0,27,2,appartement
240000.0,115,8,maison
188000.0,60,3,appartement
250000.0,74,5,maison
175000.0,64,3,maison
175000.0,76,4,maison
323000.0,109,5,maison
190000.0,33,3,appartement
811800.0,109,5,maison
213000.0,42,2,maison
279000.0,69,4,maison
97500.0,39,2,appartement
155075.0,75,4,appartement
88000.0,44,2,appartement
315000.0,114,5,maison
45000.0,18,1,appartement
354500.0,124,5,maison
350000.0,76,5,maison
271000.0,86,8,maison
355000.0,125,6,maison
204685.0,76,4,appartement
195000.0,17,1,appartement
133500.0,34,3,appartement
233000.0,40,2,appartement
448000.0,156,5,maison
343000.0,110,6,maison
190000.0,28,2,appartement
340600.0,113,5,maison
257440.0,91,4,maison
258000.0,66,4,appartement
400000.0,104,5,maison
220000.0,56,3,maison
320000.0,87,3,maison
129000.0,45,3,appartement
518070.0,148,6,maison
267000.0,51,2,appartement
459000.0,130,6,maison
355000.0,108,2,maison
319100.0,66,4,maison
215000.0,76,4,appartement
245010.0,86,5,maison
132000.0,39,2,appartement
360000.0,55,2,appartement
240000.0,46,2,appartement
1000000.0,63,3,maison
208000.0,48,3,appartement
200400.0,59,3,appartement
489870.0,110,4,appartement
176900.0,31,1,appartement
280000.0,86,5,maison
244000.0,83,5,maison
220000.0,42,2,maison
165000.0,61,3,appartement
360000.0,114,5,maison
340000.0,61,3,appartement
463000.0,89,4,maison
215000.0,70,2,appartement
735000.0,140,5,maison
208000.0,33,2,appartement
348900.0,59,3,appartement
400000.0,69,5,maison
95000.0,18,1,appartement
255000.0,45,3,appartement
252000.0,64,4,maison
185000.0,83,4,maison
215000.0,68,3,appartement
215000.0,88,5,appartement
427020.0,103,5,maison
186200.0,50,3,appartement
265000.0,88,4,maison
377000.0,88,5,maison
235000.0,46,3,maison
270000.0,72,5,maison
400340.0,80,3,maison
306211.0000000001,114,6,maison
